,condition,well_id,day_0,well_label,image_name_0,has_cell_0,hyst2_area_0,day_1,image_name_1,has_cell_1,hyst2_area_1,day_2,image_name_2,has_cell_2,hyst2_area_2,day_3,image_name_3,has_cell_3,hyst2_area_3,day_4,image_name_4,has_cell_4,hyst2_area_4,day_5,image_name_5,has_cell_5,hyst2_area_5,day_6,image_name_6,has_cell_6,hyst2_area_6,day_7,image_name_7,has_cell_7,hyst2_area_7,day_8,image_name_8,has_cell_8,hyst2_area_8,day_9,image_name_9,has_cell_9,hyst2_area_9,day_10,image_name_10,has_cell_10,hyst2_area_10,day_11,image_name_11,has_cell_11,hyst2_area_11,day_12,image_name_12,has_cell_12,hyst2_area_12,day_13,image_name_13,has_cell_13,hyst2_area_13
5866,A1,1433,0,1433,well_A1/well1433_day00_well.png,1,810,1,well_A1/well1433_day01_well.png,0,0,2,well_A1/well1433_day02_well.png,0,0,3,well_A1/well1433_day03_well.png,0,0,4,well_A1/well1433_day04_well.png,0,0,5,well_A1/well1433_day05_well.png,0,0,6,well_A1/well1433_day06_well.png,0,0,7,well_A1/well1433_day07_well.png,0,0,8,well_A1/well1433_day08_well.png,0,0,9,well_A1/well1433_day09_well.png,0,0,10,well_A1/well1433_day10_well.png,0,0,11,well_A1/well1433_day11_well.png,0,0,12,well_A1/well1433_day12_well.png,0,0,13,well_A1/well1433_day13_well.png,0,0
5867,C1,1977,0,1977,well_C1/well1977_day00_well.png,1,1084,1,well_C1/well1977_day01_well.png,0,0,2,well_C1/well1977_day02_well.png,0,0,3,well_C1/well1977_day03_well.png,0,0,4,well_C1/well1977_day04_well.png,0,0,5,well_C1/well1977_day05_well.png,0,0,6,well_C1/well1977_day06_well.png,0,0,7,well_C1/well1977_day07_well.png,0,0,8,well_C1/well1977_day08_well.png,0,0,9,well_C1/well1977_day09_well.png,0,0,10,well_C1/well1977_day10_well.png,0,0,11,well_C1/well1977_day11_well.png,1,88,12,well_C1/well1977_day12_well.png,0,0,13,well_C1/well1977_day13_well.png,0,0
5868,C1,523,0,0523,well_C1/well0523_day00_well.png,0,0,1,well_C1/well0523_day01_well.png,0,0,2,well_C1/well0523_day02_well.png,0,0,3,well_C1/well0523_day03_well.png,0,0,4,well_C1/well0523_day04_well.png,0,0,5,well_C1/well0523_day05_well.png,0,0,6,well_C1/well0523_day06_well.png,0,0,7,well_C1/well0523_day07_well.png,0,0,8,well_C1/well0523_day08_well.png,0,0,9,well_C1/well0523_day09_well.png,0,0,10,well_C1/well0523_day10_well.png,0,0,11,well_C1/well0523_day11_well.png,0,0,12,well_C1/well0523_day12_well.png,0,0,13,well_C1/well0523_day13_well.png,0,0
5869,A1,2547,0,2547,well_A1/well2547_day00_well.png,1,3800,1,well_A1/well2547_day01_well.png,1,309,2,well_A1/well2547_day02_well.png,0,0,3,well_A1/well2547_day03_well.png,0,0,4,well_A1/well2547_day04_well.png,1,214,5,well_A1/well2547_day05_well.png,0,0,6,well_A1/well2547_day06_well.png,0,0,7,well_A1/well2547_day07_well.png,1,93,8,well_A1/well2547_day08_well.png,1,561,9,well_A1/well2547_day09_well.png,1,350,10,well_A1/well2547_day10_well.png,1,269,11,well_A1/well2547_day11_well.png,1,199,12,well_A1/well2547_day12_well.png,1,192,13,well_A1/well2547_day13_well.png,0,0
5870,A2,2275,0,2275,well_A2/well2275_day00_well.png,1,2837,1,well_A2/well2275_day01_well.png,1,3418,2,well_A2/well2275_day02_well.png,1,3150,3,well_A2/well2275_day03_well.png,1,3483,4,well_A2/well2275_day04_well.png,1,3419,5,well_A2/well2275_day05_well.png,1,3352,6,well_A2/well2275_day06_well.png,1,2813,7,well_A2/well2275_day07_well.png,1,2867,8,well_A2/well2275_day08_well.png,1,2918,9,well_A2/well2275_day09_well.png,1,2812,10,well_A2/well2275_day10_well.png,1,3268,11,well_A2/well2275_day11_well.png,1,3258,12,well_A2/well2275_day12_well.png,1,3046,13,well_A2/well2275_day13_well.png,1,3098
5871,C1,2279,0,2279,well_C1/well2279_day00_well.png,1,646,1,well_C1/well2279_day01_well.png,0,0,2,well_C1/well2279_day02_well.png,1,34,3,well_C1/well2279_day03_well.png,0,0,4,well_C1/well2279_day04_well.png,0,0,5,well_C1/well2279_day05_well.png,0,0,6,well_C1/well2279_day06_well.png,0,0,7,well_C1/well2279_day07_well.png,0,0,8,well_C1/well2279_day08_well.png,0,0,9,well_C1/well2279_day09_well.png,0,0,10,well_C1/well2279_day10_well.png,0,0,11,well_C1/well2279_day11_well.png,0,0,12,well_C1/well2279_day12_well.png,1,206,13,well_C1/well2279_day13_well.png,1,556
5872,A1,1054,0,1054,well_A1/well1054_day00_well.png,1,2510,1,well_A1/well1054_day01_well.png,0,0,2,well_A1/well1054_day02_well.png,0,0,3,well_A1/well1054_day03_well.png,0,0,4,well_A1/well1054_day04_well.png,0,0,5,well_A1/well1054_day05_well.png,0,0,6,well_A1/well1054_day06_well.png,0,0,7,well_A1/well1054_day07_well.png,0,0,8,well_A1/well1054_day08_well.png,0,0,9,well_A1/well1054_day09_well.png,0,0,10,well_A1/well1054_day10_well.png,0,0,11,well_A1/well1054_day11_well.png,0,0,12,well_A1/well1054_day12_well.png,0,0,13,well_A1/well1054_day13_well.png,0,0
5873,C1,990,0,0990,well_C1/well0990_day00_well.png,0,0,1,well_C1/well0990_day01_well.png,0,0,2,well_C1/well0990_day02_well.png,0,0,3,well_C1/well0990_day03_well.png,0,0,4,well_C1/well0990_day04_well.png,0,0,5,well_C1/well0990_day05_well.png,0,0,6,well_C1/well0990_day06_well.png,0,0,7,well_C1/well0990_day07_well.png,0,0,8,well_C1/well0990_day08_well.png,0,0,9,well_C1/well0990_day09_well.png,0,0,10,well_C1/well0990_day10_well.png,0,0,11,well_C1/well0990_day11_well.png,0,0,12,well_C1/well0990_day12_well.png,0,0,13,well_C1/well0990_day13_well.png,0,0
5874,A1,645,0,0645,well_A1/well0645_day00_well.png,0,0,1,well_A1/well0645_day01_well.png,0,0,2,well_A1/well0645_day02_well.png,1,203,3,well_A1/well0645_day03_well.png,1,163,4,well_A1/well0645_day04_well.png,1,186,5,well_A1/well0645_day05_well.png,1,276,6,well_A1/well0645_day06_well.png,1,193,7,well_A1/well0645_day07_well.png,1,399,8,well_A1/well0645_day08_well.png,1,161,9,well_A1/well0645_day09_well.png,1,347,10,well_A1/well0645_day10_well.png,1,155,11,well_A1/well0645_day11_well.png,1,230,12,well_A1/well0645_day12_well.png,1,315,13,well_A1/well0645_day13_well.png,1,1154
5875,A1,302,0,0302,well_A1/well0302_day00_well.png,0,0,1,well_A1/well0302_day01_well.png,0,0,2,well_A1/well0302_day02_well.png,0,0,3,well_A1/well0302_day03_well.png,0,0,4,well_A1/well0302_day04_well.png,0,0,5,well_A1/well0302_day05_well.png,0,0,6,well_A1/well0302_day06_well.png,0,0,7,well_A1/well0302_day07_well.png,0,0,8,well_A1/well0302_day08_well.png,0,0,9,well_A1/well0302_day09_well.png,0,0,10,well_A1/well0302_day10_well.png,0,0,11,well_A1/well0302_day11_well.png,0,0,12,well_A1/well0302_day12_well.png,0,0,13,well_A1/well0302_day13_well.png,0,0
5876,C1,237,0,0237,well_C1/well0237_day00_well.png,1,590,1,well_C1/well0237_day01_well.png,1,722,2,well_C1/well0237_day02_well.png,1,666,3,well_C1/well0237_day03_well.png,1,242,4,well_C1/well0237_day04_well.png,0,0,5,well_C1/well0237_day05_well.png,0,0,6,well_C1/well0237_day06_well.png,1,171,7,well_C1/well0237_day07_well.png,1,218,8,well_C1/well0237_day08_well.png,1,147,9,well_C1/well0237_day09_well.png,0,0,10,well_C1/well0237_day10_well.png,1,67,11,well_C1/well0237_day11_well.png,1,214,12,well_C1/well0237_day12_well.png,1,267,13,well_C1/well0237_day13_well.png,1,195
5877,A1,166,0,0166,well_A1/well0166_day00_well.png,0,0,1,well_A1/well0166_day01_well.png,1,162,2,well_A1/well0166_day02_well.png,0,0,3,well_A1/well0166_day03_well.png,1,103,4,well_A1/well0166_day04_well.png,0,0,5,well_A1/well0166_day05_well.png,0,0,6,well_A1/well0166_day06_well.png,0,0,7,well_A1/well0166_day07_well.png,0,0,8,well_A1/well0166_day08_well.png,0,0,9,well_A1/well0166_day09_well.png,0,0,10,well_A1/well0166_day10_well.png,0,0,11,well_A1/well0166_day11_well.png,0,0,12,well_A1/well0166_day12_well.png,1,195,13,well_A1/well0166_day13_well.png,1,514
5878,A1,3295,0,3295,well_A1/well3295_day00_well.png,0,0,1,well_A1/well3295_day01_well.png,0,0,2,well_A1/well3295_day02_well.png,0,0,3,well_A1/well3295_day03_well.png,0,0,4,well_A1/well3295_day04_well.png,1,60,5,well_A1/well3295_day05_well.png,1,25,6,well_A1/well3295_day06_well.png,0,0,7,well_A1/well3295_day07_well.png,1,60,8,well_A1/well3295_day08_well.png,0,0,9,well_A1/well3295_day09_well.png,0,0,10,well_A1/well3295_day10_well.png,0,0,11,well_A1/well3295_day11_well.png,1,451,12,well_A1/well3295_day12_well.png,1,216,13,well_A1/well3295_day13_well.png,0,0
5879,A1,1245,0,1245,well_A1/well1245_day00_well.png,0,0,1,well_A1/well1245_day01_well.png,0,0,2,well_A1/well1245_day02_well.png,0,0,3,well_A1/well1245_day03_well.png,0,0,4,well_A1/well1245_day04_well.png,0,0,5,well_A1/well1245_day05_well.png,0,0,6,well_A1/well1245_day06_well.png,0,0,7,well_A1/well1245_day07_well.png,0,0,8,well_A1/well1245_day08_well.png,0,0,9,well_A1/well1245_day09_well.png,1,652,10,well_A1/well1245_day10_well.png,1,83,11,well_A1/well1245_day11_well.png,1,98,12,well_A1/well1245_day12_well.png,1,136,13,well_A1/well1245_day13_well.png,1,125
5880,C1,194,0,0194,well_C1/well0194_day00_well.png,0,0,1,well_C1/well0194_day01_well.png,0,0,2,well_C1/well0194_day02_well.png,0,0,3,well_C1/well0194_day03_well.png,0,0,4,well_C1/well0194_day04_well.png,0,0,5,well_C1/well0194_day05_well.png,0,0,6,well_C1/well0194_day06_well.png,0,0,7,well_C1/well0194_day07_well.png,0,0,8,well_C1/well0194_day08_well.png,0,0,9,well_C1/well0194_day09_well.png,0,0,10,well_C1/well0194_day10_well.png,0,0,11,well_C1/well0194_day11_well.png,0,0,12,well_C1/well0194_day12_well.png,0,0,13,well_C1/well0194_day13_well.png,0,0
5881,A2,96,0,0096,well_A2/well0096_day00_well.png,1,3213,1,well_A2/well0096_day01_well.png,1,2808,2,well_A2/well0096_day02_well.png,1,3258,3,well_A2/well0096_day03_well.png,1,3042,4,well_A2/well0096_day04_well.png,1,2608,5,well_A2/well0096_day05_well.png,1,3701,6,well_A2/well0096_day06_well.png,1,3986,7,well_A2/well0096_day07_well.png,1,3422,8,well_A2/well0096_day08_well.png,1,3697,9,well_A2/well0096_day09_well.png,1,3687,10,well_A2/well0096_day10_well.png,1,3727,11,well_A2/well0096_day11_well.png,1,3732,12,well_A2/well0096_day12_well.png,1,3670,13,well_A2/well0096_day13_well.png,1,3356
5882,A2,2281,0,2281,well_A2/well2281_day00_well.png,1,3481,1,well_A2/well2281_day01_well.png,1,3525,2,well_A2/well2281_day02_well.png,1,3753,3,well_A2/well2281_day03_well.png,1,3545,4,well_A2/well2281_day04_well.png,1,3296,5,well_A2/well2281_day05_well.png,1,3842,6,well_A2/well2281_day06_well.png,1,3522,7,well_A2/well2281_day07_well.png,1,3866,8,well_A2/well2281_day08_well.png,1,3650,9,well_A2/well2281_day09_well.png,1,3536,10,well_A2/well2281_day10_well.png,1,3851,11,well_A2/well2281_day11_well.png,1,3649,12,well_A2/well2281_day12_well.png,1,3910,13,well_A2/well2281_day13_well.png,1,3834
5883,C1,2908,0,2908,well_C1/well2908_day00_well.png,0,0,1,well_C1/well2908_day01_well.png,1,497,2,well_C1/well2908_day02_well.png,0,0,3,well_C1/well2908_day03_well.png,0,0,4,well_C1/well2908_day04_well.png,0,0,5,well_C1/well2908_day05_well.png,1,180,6,well_C1/well2908_day06_well.png,0,0,7,well_C1/well2908_day07_well.png,0,0,8,well_C1/well2908_day08_well.png,0,0,9,well_C1/well2908_day09_well.png,0,0,10,well_C1/well2908_day10_well.png,0,0,11,well_C1/well2908_day11_well.png,1,332,12,well_C1/well2908_day12_well.png,0,0,13,well_C1/well2908_day13_well.png,0,0
5884,C1,240,0,0240,well_C1/well0240_day00_well.png,0,0,1,well_C1/well0240_day01_well.png,0,0,2,well_C1/well0240_day02_well.png,0,0,3,well_C1/well0240_day03_well.png,0,0,4,well_C1/well0240_day04_well.png,0,0,5,well_C1/well0240_day05_well.png,0,0,6,well_C1/well0240_day06_well.png,0,0,7,well_C1/well0240_day07_well.png,0,0,8,well_C1/well0240_day08_well.png,0,0,9,well_C1/well0240_day09_well.png,0,0,10,well_C1/well0240_day10_well.png,0,0,11,well_C1/well0240_day11_well.png,1,234,12,well_C1/well0240_day12_well.png,1,150,13,well_C1/well0240_day13_well.png,1,83
5885,A2,259,0,0259,well_A2/well0259_day00_well.png,1,2718,1,well_A2/well0259_day01_well.png,1,2879,2,well_A2/well0259_day02_well.png,1,2693,3,well_A2/well0259_day03_well.png,1,3235,4,well_A2/well0259_day04_well.png,1,2927,5,well_A2/well0259_day05_well.png,1,3098,6,well_A2/well0259_day06_well.png,1,2952,7,well_A2/well0259_day07_well.png,1,2537,8,well_A2/well0259_day08_well.png,1,2767,9,well_A2/well0259_day09_well.png,1,2818,10,well_A2/well0259_day10_well.png,1,2726,11,well_A2/well0259_day11_well.png,1,2862,12,well_A2/well0259_day12_well.png,1,2815,13,well_A2/well0259_day13_well.png,1,3002
5886,A2,228,0,0228,well_A2/well0228_day00_well.png,1,3184,1,well_A2/well0228_day01_well.png,1,3539,2,well_A2/well0228_day02_well.png,1,3450,3,well_A2/well0228_day03_well.png,1,3761,4,well_A2/well0228_day04_well.png,1,3385,5,well_A2/well0228_day05_well.png,1,3723,6,well_A2/well0228_day06_well.png,1,3398,7,well_A2/well0228_day07_well.png,1,3024,8,well_A2/well0228_day08_well.png,1,3241,9,well_A2/well0228_day09_well.png,1,3197,10,well_A2/well0228_day10_well.png,1,3183,11,well_A2/well0228_day11_well.png,1,3297,12,well_A2/well0228_day12_well.png,1,3687,13,well_A2/well0228_day13_well.png,1,3676
5887,C1,1623,0,1623,well_C1/well1623_day00_well.png,0,0,1,well_C1/well1623_day01_well.png,0,0,2,well_C1/well1623_day02_well.png,0,0,3,well_C1/well1623_day03_well.png,0,0,4,well_C1/well1623_day04_well.png,0,0,5,well_C1/well1623_day05_well.png,0,0,6,well_C1/well1623_day06_well.png,1,3538,7,well_C1/well1623_day07_well.png,0,0,8,well_C1/well1623_day08_well.png,1,1136,9,well_C1/well1623_day09_well.png,0,0,10,well_C1/well1623_day10_well.png,0,0,11,well_C1/well1623_day11_well.png,0,0,12,well_C1/well1623_day12_well.png,1,317,13,well_C1/well1623_day13_well.png,1,84
5888,A2,813,0,0813,well_A2/well0813_day00_well.png,1,2509,1,well_A2/well0813_day01_well.png,1,2734,2,well_A2/well0813_day02_well.png,1,2416,3,well_A2/well0813_day03_well.png,1,2894,4,well_A2/well0813_day04_well.png,1,2543,5,well_A2/well0813_day05_well.png,1,2601,6,well_A2/well0813_day06_well.png,1,2267,7,well_A2/well0813_day07_well.png,1,2411,8,well_A2/well0813_day08_well.png,1,2243,9,well_A2/well0813_day09_well.png,1,2521,10,well_A2/well0813_day10_well.png,1,2260,11,well_A2/well0813_day11_well.png,1,2464,12,well_A2/well0813_day12_well.png,1,2518,13,well_A2/well0813_day13_well.png,1,2630
5889,C1,1119,0,1119,well_C1/well1119_day00_well.png,0,0,1,well_C1/well1119_day01_well.png,0,0,2,well_C1/well1119_day02_well.png,0,0,3,well_C1/well1119_day03_well.png,0,0,4,well_C1/well1119_day04_well.png,0,0,5,well_C1/well1119_day05_well.png,0,0,6,well_C1/well1119_day06_well.png,0,0,7,well_C1/well1119_day07_well.png,0,0,8,well_C1/well1119_day08_well.png,0,0,9,well_C1/well1119_day09_well.png,0,0,10,well_C1/well1119_day10_well.png,0,0,11,well_C1/well1119_day11_well.png,0,0,12,well_C1/well1119_day12_well.png,0,0,13,well_C1/well1119_day13_well.png,0,0
5890,A1,2901,0,2901,well_A1/well2901_day00_well.png,0,0,1,well_A1/well2901_day01_well.png,0,0,2,well_A1/well2901_day02_well.png,0,0,3,well_A1/well2901_day03_well.png,1,101,4,well_A1/well2901_day04_well.png,1,135,5,well_A1/well2901_day05_well.png,1,129,6,well_A1/well2901_day06_well.png,0,0,7,well_A1/well2901_day07_well.png,0,0,8,well_A1/well2901_day08_well.png,1,132,9,well_A1/well2901_day09_well.png,1,368,10,well_A1/well2901_day10_well.png,1,214,11,well_A1/well2901_day11_well.png,1,113,12,well_A1/well2901_day12_well.png,1,83,13,well_A1/well2901_day13_well.png,0,0
5891,A2,2195,0,2195,well_A2/well2195_day00_well.png,1,2809,1,well_A2/well2195_day01_well.png,1,2945,2,well_A2/well2195_day02_well.png,1,3000,3,well_A2/well2195_day03_well.png,1,3088,4,well_A2/well2195_day04_well.png,1,2719,5,well_A2/well2195_day05_well.png,1,2876,6,well_A2/well2195_day06_well.png,1,2425,7,well_A2/well2195_day07_well.png,1,2333,8,well_A2/well2195_day08_well.png,1,2305,9,well_A2/well2195_day09_well.png,1,2363,10,well_A2/well2195_day10_well.png,1,2466,11,well_A2/well2195_day11_well.png,1,2651,12,well_A2/well2195_day12_well.png,1,2516,13,well_A2/well2195_day13_well.png,1,2479
5892,A1,2313,0,2313,well_A1/well2313_day00_well.png,0,0,1,well_A1/well2313_day01_well.png,0,0,2,well_A1/well2313_day02_well.png,0,0,3,well_A1/well2313_day03_well.png,1,367,4,well_A1/well2313_day04_well.png,0,0,5,well_A1/well2313_day05_well.png,0,0,6,well_A1/well2313_day06_well.png,0,0,7,well_A1/well2313_day07_well.png,0,0,8,well_A1/well2313_day08_well.png,0,0,9,well_A1/well2313_day09_well.png,0,0,10,well_A1/well2313_day10_well.png,0,0,11,well_A1/well2313_day11_well.png,0,0,12,well_A1/well2313_day12_well.png,0,0,13,well_A1/well2313_day13_well.png,0,0
5893,A1,2518,0,2518,well_A1/well2518_day00_well.png,1,2794,1,well_A1/well2518_day01_well.png,1,228,2,well_A1/well2518_day02_well.png,1,189,3,well_A1/well2518_day03_well.png,1,112,4,well_A1/well2518_day04_well.png,1,170,5,well_A1/well2518_day05_well.png,1,102,6,well_A1/well2518_day06_well.png,1,146,7,well_A1/well2518_day07_well.png,1,145,8,well_A1/well2518_day08_well.png,1,1067,9,well_A1/well2518_day09_well.png,1,180,10,well_A1/well2518_day10_well.png,0,0,11,well_A1/well2518_day11_well.png,1,151,12,well_A1/well2518_day12_well.png,0,0,13,well_A1/well2518_day13_well.png,1,379
5894,A2,2918,0,2918,well_A2/well2918_day00_well.png,0,0,1,well_A2/well2918_day01_well.png,1,908,2,well_A2/well2918_day02_well.png,0,0,3,well_A2/well2918_day03_well.png,0,0,4,well_A2/well2918_day04_well.png,0,0,5,well_A2/well2918_day05_well.png,0,0,6,well_A2/well2918_day06_well.png,1,2583,7,well_A2/well2918_day07_well.png,0,0,8,well_A2/well2918_day08_well.png,0,0,9,well_A2/well2918_day09_well.png,0,0,10,well_A2/well2918_day10_well.png,0,0,11,well_A2/well2918_day11_well.png,0,0,12,well_A2/well2918_day12_well.png,0,0,13,well_A2/well2918_day13_well.png,0,0
5895,C1,1578,0,1578,well_C1/well1578_day00_well.png,0,0,1,well_C1/well1578_day01_well.png,1,34,2,well_C1/well1578_day02_well.png,0,0,3,well_C1/well1578_day03_well.png,0,0,4,well_C1/well1578_day04_well.png,0,0,5,well_C1/well1578_day05_well.png,1,34,6,well_C1/well1578_day06_well.png,1,1563,7,well_C1/well1578_day07_well.png,1,1764,8,well_C1/well1578_day08_well.png,1,1923,9,well_C1/well1578_day09_well.png,1,2564,10,well_C1/well1578_day10_well.png,1,1754,11,well_C1/well1578_day11_well.png,1,2290,12,well_C1/well1578_day12_well.png,1,2570,13,well_C1/well1578_day13_well.png,1,1704
5896,A1,2064,0,2064,well_A1/well2064_day00_well.png,0,0,1,well_A1/well2064_day01_well.png,0,0,2,well_A1/well2064_day02_well.png,0,0,3,well_A1/well2064_day03_well.png,0,0,4,well_A1/well2064_day04_well.png,0,0,5,well_A1/well2064_day05_well.png,0,0,6,well_A1/well2064_day06_well.png,0,0,7,well_A1/well2064_day07_well.png,0,0,8,well_A1/well2064_day08_well.png,1,137,9,well_A1/well2064_day09_well.png,0,0,10,well_A1/well2064_day10_well.png,0,0,11,well_A1/well2064_day11_well.png,0,0,12,well_A1/well2064_day12_well.png,0,0,13,well_A1/well2064_day13_well.png,0,0
5897,C1,561,0,0561,well_C1/well0561_day00_well.png,0,0,1,well_C1/well0561_day01_well.png,0,0,2,well_C1/well0561_day02_well.png,0,0,3,well_C1/well0561_day03_well.png,0,0,4,well_C1/well0561_day04_well.png,0,0,5,well_C1/well0561_day05_well.png,0,0,6,well_C1/well0561_day06_well.png,0,0,7,well_C1/well0561_day07_well.png,0,0,8,well_C1/well0561_day08_well.png,0,0,9,well_C1/well0561_day09_well.png,0,0,10,well_C1/well0561_day10_well.png,0,0,11,well_C1/well0561_day11_well.png,0,0,12,well_C1/well0561_day12_well.png,1,680,13,well_C1/well0561_day13_well.png,1,485
5898,A1,1520,0,1520,well_A1/well1520_day00_well.png,1,3914,1,well_A1/well1520_day01_well.png,0,0,2,well_A1/well1520_day02_well.png,1,733,3,well_A1/well1520_day03_well.png,1,284,4,well_A1/well1520_day04_well.png,1,2010,5,well_A1/well1520_day05_well.png,1,4079,6,well_A1/well1520_day06_well.png,1,4118,7,well_A1/well1520_day07_well.png,1,5119,8,well_A1/well1520_day08_well.png,1,3100,9,well_A1/well1520_day09_well.png,1,7889,10,well_A1/well1520_day10_well.png,1,4204,11,well_A1/well1520_day11_well.png,1,4539,12,well_A1/well1520_day12_well.png,1,4167,13,well_A1/well1520_day13_well.png,1,6801
5899,A2,980,0,0980,well_A2/well0980_day00_well.png,1,1765,1,well_A2/well0980_day01_well.png,1,607,2,well_A2/well0980_day02_well.png,1,780,3,well_A2/well0980_day03_well.png,0,0,4,well_A2/well0980_day04_well.png,1,308,5,well_A2/well0980_day05_well.png,1,1257,6,well_A2/well0980_day06_well.png,1,1360,7,well_A2/well0980_day07_well.png,1,1832,8,well_A2/well0980_day08_well.png,1,1794,9,well_A2/well0980_day09_well.png,1,381,10,well_A2/well0980_day10_well.png,1,1762,11,well_A2/well0980_day11_well.png,1,930,12,well_A2/well0980_day12_well.png,1,1219,13,well_A2/well0980_day13_well.png,1,1829
5900,A1,3092,0,3092,well_A1/well3092_day00_well.png,1,1389,1,well_A1/well3092_day01_well.png,0,0,2,well_A1/well3092_day02_well.png,0,0,3,well_A1/well3092_day03_well.png,0,0,4,well_A1/well3092_day04_well.png,0,0,5,well_A1/well3092_day05_well.png,0,0,6,well_A1/well3092_day06_well.png,0,0,7,well_A1/well3092_day07_well.png,0,0,8,well_A1/well3092_day08_well.png,0,0,9,well_A1/well3092_day09_well.png,0,0,10,well_A1/well3092_day10_well.png,0,0,11,well_A1/well3092_day11_well.png,0,0,12,well_A1/well3092_day12_well.png,0,0,13,well_A1/well3092_day13_well.png,0,0
5901,C1,5,0,0005,well_C1/well0005_day00_well.png,0,0,1,well_C1/well0005_day01_well.png,0,0,2,well_C1/well0005_day02_well.png,0,0,3,well_C1/well0005_day03_well.png,0,0,4,well_C1/well0005_day04_well.png,0,0,5,well_C1/well0005_day05_well.png,0,0,6,well_C1/well0005_day06_well.png,0,0,7,well_C1/well0005_day07_well.png,0,0,8,well_C1/well0005_day08_well.png,0,0,9,well_C1/well0005_day09_well.png,0,0,10,well_C1/well0005_day10_well.png,0,0,11,well_C1/well0005_day11_well.png,0,0,12,well_C1/well0005_day12_well.png,0,0,13,well_C1/well0005_day13_well.png,0,0
5902,C1,1152,0,1152,well_C1/well1152_day00_well.png,0,0,1,well_C1/well1152_day01_well.png,1,93,2,well_C1/well1152_day02_well.png,0,0,3,well_C1/well1152_day03_well.png,0,0,4,well_C1/well1152_day04_well.png,0,0,5,well_C1/well1152_day05_well.png,0,0,6,well_C1/well1152_day06_well.png,0,0,7,well_C1/well1152_day07_well.png,0,0,8,well_C1/well1152_day08_well.png,0,0,9,well_C1/well1152_day09_well.png,0,0,10,well_C1/well1152_day10_well.png,0,0,11,well_C1/well1152_day11_well.png,1,215,12,well_C1/well1152_day12_well.png,1,124,13,well_C1/well1152_day13_well.png,1,132
