,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst2_area_13
3829,327,1,145.0,7565,25,0,well0327_day01_well.png,0327,327,13,147.0,7644,692,501,well0327_day13_well.png,0.39396077479771363
3830,2448,1,119.0,7826,73,0,well2448_day01_well.png,2448,2448,13,131.0,8645,132,0,well2448_day13_well.png,0.0
3831,1274,1,121.0,8004,57,0,well1274_day01_well.png,1274,1274,13,131.0,6318,51,0,well1274_day13_well.png,0.0
3832,3847,1,119.0,9024,494,0,well3847_day01_well.png,3847,3847,13,129.0,8455,924,434,well3847_day13_well.png,0.3412754017209735
3833,341,1,145.0,7565,541,460,well0341_day01_well.png,0341,341,13,154.0,8918,158,0,well0341_day13_well.png,0.0
3834,398,1,141.0,7476,63,0,well0398_day01_well.png,0398,398,13,133.0,6966,625,495,well0398_day13_well.png,0.3892426816863638
3835,1461,1,138.0,8265,194,142,well1461_day01_well.png,1461,1461,13,134.0,6888,460,334,well1461_day13_well.png,0.2626405165318091
3836,3454,1,117.0,8463,2,0,well3454_day01_well.png,3454,3454,13,127.0,8550,25,0,well3454_day13_well.png,0.0
3837,1563,1,137.0,6806,410,291,well1563_day01_well.png,1563,1563,13,137.0,6885,319,203,well1563_day13_well.png,0.15962881693400374
3838,3727,1,122.0,8439,147,0,well3727_day01_well.png,3727,3727,13,132.0,8645,68,0,well3727_day13_well.png,0.0
3839,1267,1,128.0,8463,44,0,well1267_day01_well.png,1267,1267,13,133.0,6970,96,0,well1267_day13_well.png,0.0
3840,792,1,140.0,7565,164,0,well0792_day01_well.png,0792,792,13,141.0,7735,121,0,well0792_day13_well.png,0.0
3841,4117,1,117.0,8188,15,0,well4117_day01_well.png,4117,4117,13,128.0,11220,1259,450,well4117_day13_well.png,0.35385698335123983
3842,3020,1,118.0,7654,19,0,well3020_day01_well.png,3020,3020,13,133.0,6320,168,0,well3020_day13_well.png,0.0
3843,2508,1,120.0,7826,40,0,well2508_day01_well.png,2508,2508,13,133.0,6318,256,206,well2508_day13_well.png,0.16198786348967867
3844,3147,1,119.0,7820,8,0,well3147_day01_well.png,3147,3147,13,128.0,8360,239,120,well3147_day13_well.png,0.09436186222699729
3845,890,1,134.0,8600,1119,1116,well0890_day01_well.png,0890,890,13,137.0,7476,1558,1443,well0890_day13_well.png,1.1347013932796424
3846,4491,1,116.0,8008,1135,1010,well4491_day01_well.png,4491,4491,13,126.0,8742,1733,1308,well4491_day13_well.png,1.0285442982742703
3847,1965,1,132.0,8928,32,0,well1965_day01_well.png,1965,1965,13,130.0,8827,264,152,well1965_day13_well.png,0.11952502548752988
3848,3319,1,118.0,8010,69,0,well3319_day01_well.png,3319,3319,13,126.0,9776,801,661,well3319_day13_well.png,0.5197765911003767
3849,145,1,149.0,7921,41,0,well0145_day01_well.png,0145,145,13,146.0,9116,34,0,well0145_day13_well.png,0.0
3850,133,1,147.0,7476,20,0,well0133_day01_well.png,0133,133,13,136.0,6970,119,0,well0133_day13_well.png,0.0
3851,598,1,142.0,8827,97,0,well0598_day01_well.png,0598,598,13,137.0,7396,121,0,well0598_day13_well.png,0.0
3852,943,1,138.0,7138,512,457,well0943_day01_well.png,0943,943,13,137.0,7221,82,0,well0943_day13_well.png,0.0
3853,1664,1,135.0,7055,70,0,well1664_day01_well.png,1664,1664,13,134.0,8400,834,519,well1664_day13_well.png,0.40811505413176324
3854,831,1,137.0,7304,683,333,well0831_day01_well.png,0831,831,13,138.0,7476,514,79,well0831_day13_well.png,0.062121559299439875
3855,2311,1,117.0,8100,8,0,well2311_day01_well.png,2311,2311,13,128.0,8460,62,0,well2311_day13_well.png,0.0
3856,1868,1,130.0,9785,3083,2929,well1868_day01_well.png,1868,1868,13,135.0,6885,649,388,well1868_day13_well.png,0.30510335453395787
3857,3110,1,116.0,7920,52,0,well3110_day01_well.png,3110,3110,13,126.0,8742,268,0,well3110_day13_well.png,0.0
3858,1792,1,124.0,8645,10,0,well1792_day01_well.png,1792,1792,13,135.0,8118,182,0,well1792_day13_well.png,0.0
3859,2649,1,120.0,8188,6,0,well2649_day01_well.png,2649,2649,13,131.0,8463,42,0,well2649_day13_well.png,0.0
3860,4330,1,116.0,8008,214,0,well4330_day01_well.png,4330,4330,13,127.0,8550,489,34,well4330_day13_well.png,0.026735860964315895
3861,3082,1,117.0,7921,4,0,well3082_day01_well.png,3082,3082,13,132.0,6400,179,0,well3082_day13_well.png,0.0
3862,2623,1,120.0,7912,14,0,well2623_day01_well.png,2623,2623,13,131.0,8448,417,294,well2623_day13_well.png,0.23118656245614333
3863,2694,1,119.0,8280,58,0,well2694_day01_well.png,2694,2694,13,129.0,9568,157,0,well2694_day13_well.png,0.0
3864,4155,1,117.0,7480,3,0,well4155_day01_well.png,4155,4155,13,128.0,8096,43,0,well4155_day13_well.png,0.0
3865,2745,1,120.0,8184,80,0,well2745_day01_well.png,2745,2745,13,129.0,8640,305,156,well2745_day13_well.png,0.12267042089509647
3866,1580,1,139.0,7387,364,210,well1580_day01_well.png,1580,1580,13,133.0,6970,108,0,well1580_day13_well.png,0.0
3867,4630,1,117.0,8272,1095,958,well4630_day01_well.png,4630,4630,13,126.0,8740,2353,2216,well4630_day13_well.png,1.742549055791883
3868,3550,1,117.0,14260,3035,2650,well3550_day01_well.png,3550,3550,13,126.0,14238,4587,3986,well3550_day13_well.png,3.134386523640093
3869,1300,1,139.0,10961,1010,900,well1300_day01_well.png,1300,1300,13,137.0,6972,55,0,well1300_day13_well.png,0.0
3870,492,1,143.0,8091,75,0,well0492_day01_well.png,0492,492,13,140.0,9785,966,317,well0492_day13_well.png,0.24927258604965116
3871,706,1,141.0,7395,23,0,well0706_day01_well.png,0706,706,13,148.0,7917,311,101,well0706_day13_well.png,0.07942123404105604
3872,2786,1,120.0,8280,3,0,well2786_day01_well.png,2786,2786,13,130.0,9603,313,0,well2786_day13_well.png,0.0
3873,905,1,137.0,7395,219,37,well0905_day01_well.png,0905,905,13,137.0,8686,929,835,well0905_day13_well.png,0.6566012913295227
3874,3679,1,113.0,7832,4,0,well3679_day01_well.png,3679,3679,13,125.0,8360,511,31,well3679_day13_well.png,0.024376814408640965
3875,3013,1,118.0,8633,20,0,well3013_day01_well.png,3013,3013,13,127.0,8272,82,0,well3013_day13_well.png,0.0
3876,1930,1,125.0,8455,53,0,well1930_day01_well.png,1930,1930,13,131.0,14319,3010,2379,well1930_day13_well.png,1.8707239186502211
3877,3551,1,117.0,8100,19,0,well3551_day01_well.png,3551,3551,13,126.0,8280,91,0,well3551_day13_well.png,0.0
3878,1092,1,131.0,8649,50,0,well1092_day01_well.png,1092,1092,13,131.0,6560,60,0,well1092_day13_well.png,0.0
3879,2772,1,120.0,8633,1288,941,well2772_day01_well.png,2772,2772,13,130.0,8370,460,252,well2772_day13_well.png,0.19815991067669428
3880,2141,1,130.0,8370,79,0,well2141_day01_well.png,2141,2141,13,132.0,6970,153,0,well2141_day13_well.png,0.0
3881,1525,1,135.0,7776,50,0,well1525_day01_well.png,1525,1525,13,139.0,7480,65,0,well1525_day13_well.png,0.0
3882,276,1,143.0,7569,85,0,well0276_day01_well.png,0276,276,13,132.0,9672,171,0,well0276_day13_well.png,0.0
3883,3714,1,118.0,7826,0,0,well3714_day01_well.png,3714,3714,13,126.0,9900,5427,5161,well3714_day13_well.png,4.0583464246127745
3884,2900,1,118.0,7826,18,0,well2900_day01_well.png,2900,2900,13,130.0,8188,95,0,well2900_day13_well.png,0.0
3885,1825,1,133.0,8366,2372,2191,well1825_day01_well.png,1825,1825,13,134.0,7052,1150,880,well1825_day13_well.png,0.6919869896646468
3886,3649,1,120.0,8004,4,0,well3649_day01_well.png,3649,3649,13,130.0,8554,6,0,well3649_day13_well.png,0.0
3887,1917,1,120.0,9568,41,0,well1917_day01_well.png,1917,1917,13,131.0,8554,532,436,well1917_day13_well.png,0.3428480994247568
3888,1022,1,136.0,7052,859,311,well1022_day01_well.png,1022,1022,13,136.0,7138,75,0,well1022_day13_well.png,0.0
3889,912,1,135.0,7480,101,0,well0912_day01_well.png,0912,912,13,137.0,7396,96,0,well0912_day13_well.png,0.0
3890,727,1,143.0,7476,46,0,well0727_day01_well.png,0727,727,13,150.0,7920,33,0,well0727_day13_well.png,0.0
3891,206,1,149.0,9328,58,0,well0206_day01_well.png,0206,206,13,151.0,8100,147,0,well0206_day13_well.png,0.0
3892,1923,1,136.0,7225,11,0,well1923_day01_well.png,1923,1923,13,131.0,8188,631,277,well1923_day13_well.png,0.21781863197398538
3893,3308,1,118.0,8008,746,714,well3308_day01_well.png,3308,3308,13,125.0,12430,8154,7696,well3308_day13_well.png,6.051740764158092
3894,3503,1,117.0,8277,2,0,well3503_day01_well.png,3503,3503,13,127.0,9701,37,0,well3503_day13_well.png,0.0
3895,4140,1,116.0,7920,352,0,well4140_day01_well.png,4140,4140,13,126.0,8640,33,0,well4140_day13_well.png,0.0
3896,3920,1,120.0,8096,22,0,well3920_day01_well.png,3920,3920,13,129.0,8648,35,0,well3920_day13_well.png,0.0
3897,2261,1,125.0,8281,23,0,well2261_day01_well.png,2261,2261,13,128.0,8640,2781,2561,well2261_day13_well.png,2.0138394096945005
3898,2764,1,120.0,8190,135,0,well2764_day01_well.png,2764,2764,13,130.0,8184,108,0,well2764_day13_well.png,0.0
3899,4410,1,117.0,8099,188,0,well4410_day01_well.png,4410,4410,13,126.0,8633,859,655,well4410_day13_well.png,0.5150584979890268
3900,88,1,146.0,8976,40,0,well0088_day01_well.png,0088,88,13,138.0,7656,902,747,well0088_day13_well.png,0.587402592363058
3901,2672,1,120.0,8008,33,0,well2672_day01_well.png,2672,2672,13,130.0,8460,74,0,well2672_day13_well.png,0.0
3902,700,1,139.0,6966,1373,1169,well0700_day01_well.png,0700,700,13,146.0,9024,2455,1924,well0700_day13_well.png,1.512935191039523
3903,375,1,142.0,7565,27,0,well0375_day01_well.png,0375,375,13,136.0,7476,274,187,well0375_day13_well.png,0.14704723530373742
3904,140,1,144.0,7654,88,0,well0140_day01_well.png,0140,140,13,153.0,8918,959,647,well0140_day13_well.png,0.5087677071738936
3905,3823,1,122.0,8280,89,0,well3823_day01_well.png,3823,3823,13,132.0,8460,213,0,well3823_day13_well.png,0.0
3906,233,1,145.0,7395,996,963,well0233_day01_well.png,0233,233,13,138.0,8245,122,0,well0233_day13_well.png,0.0
3907,446,1,144.0,7832,447,371,well0446_day01_well.png,0446,446,13,152.0,8277,712,575,well0446_day13_well.png,0.4521505898376953
3908,922,1,138.0,7308,116,0,well0922_day01_well.png,0922,922,13,139.0,7482,9,0,well0922_day13_well.png,0.0
3909,747,1,143.0,7740,338,142,well0747_day01_well.png,0747,747,13,150.0,8091,134,83,well0747_day13_well.png,0.06526695470700646
3910,3075,1,118.0,8820,152,25,well3075_day01_well.png,3075,3075,13,127.0,8370,15,0,well3075_day13_well.png,0.0
3911,413,1,145.0,7654,46,0,well0413_day01_well.png,0413,413,13,140.0,7308,66,0,well0413_day13_well.png,0.0
3912,1109,1,133.0,6720,151,85,well1109_day01_well.png,1109,1109,13,133.0,6885,170,0,well1109_day13_well.png,0.0
3913,2001,1,134.0,6885,751,661,well2001_day01_well.png,2001,2001,13,132.0,6972,223,93,well2001_day13_well.png,0.0731304432259229
3914,1395,1,120.0,7921,72,0,well1395_day01_well.png,1395,1395,13,128.0,10010,146,0,well1395_day13_well.png,0.0
3915,487,1,142.0,15004,2819,1723,well0487_day01_well.png,0487,487,13,146.0,8010,2821,2460,well0487_day13_well.png,1.9344181756534442
3916,2377,1,118.0,8178,4,0,well2377_day01_well.png,2377,2377,13,128.0,8832,26,0,well2377_day13_well.png,0.0
3917,1149,1,131.0,8460,173,0,well1149_day01_well.png,1149,1149,13,131.0,8370,382,155,well1149_day13_well.png,0.12188407204320482
3918,4793,1,117.0,8556,25,0,well4793_day01_well.png,4793,4793,13,124.0,9765,1022,1048,well4793_day13_well.png,0.8240935967824429
3919,105,1,148.0,7832,146,0,well0105_day01_well.png,0105,105,13,143.0,10302,1293,922,well0105_day13_well.png,0.7250136414440957
3920,2977,1,118.0,8544,59,0,well2977_day01_well.png,2977,2977,13,125.0,9999,231,0,well2977_day13_well.png,0.0
3921,2233,1,119.0,8554,202,0,well2233_day01_well.png,2233,2233,13,129.0,8556,33,0,well2233_day13_well.png,0.0
3922,4355,1,117.0,7735,491,44,well4355_day01_well.png,4355,4355,13,128.0,8448,1185,537,well4355_day13_well.png,0.42226933346581286
3923,3644,1,122.0,8091,19,0,well3644_day01_well.png,3644,3644,13,132.0,6552,89,0,well3644_day13_well.png,0.0
3924,3312,1,117.0,8099,9,0,well3312_day01_well.png,3312,3312,13,126.0,8366,21,0,well3312_day13_well.png,0.0
3925,2119,1,118.0,7920,16,0,well2119_day01_well.png,2119,2119,13,129.0,9114,374,89,well2119_day13_well.png,0.06998504781835632
3926,972,1,135.0,7395,494,83,well0972_day01_well.png,0972,972,13,132.0,6972,160,98,well0972_day13_well.png,0.07706218748538111
3927,1413,1,123.0,8536,49,0,well1413_day01_well.png,1413,1413,13,129.0,8633,234,0,well1413_day13_well.png,0.0
3928,4619,1,117.0,12995,2155,1863,well4619_day01_well.png,4619,4619,13,128.0,8455,1063,336,well4619_day13_well.png,0.2642132142355924
3929,564,1,142.0,7395,23,0,well0564_day01_well.png,0564,564,13,151.0,8096,277,0,well0564_day13_well.png,0.0
3930,713,1,141.0,7832,31,0,well0713_day01_well.png,0713,713,13,142.0,7569,542,465,well0713_day13_well.png,0.36565221612961446
3931,1691,1,127.0,8280,122,0,well1691_day01_well.png,1691,1691,13,137.0,7224,80,0,well1691_day13_well.png,0.0
3932,1925,1,133.0,7912,32,0,well1925_day01_well.png,1925,1925,13,133.0,6557,187,121,well1925_day13_well.png,0.09514821107888892
3933,630,1,142.0,7917,59,0,well0630_day01_well.png,0630,630,13,148.0,8277,681,60,well0630_day13_well.png,0.04718093111349864
3934,786,1,141.0,7216,135,0,well0786_day01_well.png,0786,786,13,145.0,7832,191,0,well0786_day13_well.png,0.0
3935,2024,1,132.0,6804,99,0,well2024_day01_well.png,2024,2024,13,133.0,6557,118,0,well2024_day13_well.png,0.0
3936,2530,1,120.0,8366,414,247,well2530_day01_well.png,2530,2530,13,132.0,8820,1146,902,well2530_day13_well.png,0.7092866644062629
3937,3593,1,117.0,8281,14,0,well3593_day01_well.png,3593,3593,13,126.0,8554,42,0,well3593_day13_well.png,0.0
3938,214,1,146.0,8858,218,0,well0214_day01_well.png,0214,214,13,136.0,7395,82,0,well0214_day13_well.png,0.0
3939,2702,1,117.0,7912,136,0,well2702_day01_well.png,2702,2702,13,130.0,4779,1,0,well2702_day13_well.png,0.0
3940,52,1,147.0,7656,35,0,well0052_day01_well.png,0052,52,13,133.0,6552,513,291,well0052_day13_well.png,0.2288275159004684
3941,2957,1,117.0,8277,114,0,well2957_day01_well.png,2957,2957,13,125.0,14868,2386,1503,well2957_day13_well.png,1.181882324393141
3942,3754,1,120.0,8010,289,276,well3754_day01_well.png,3754,3754,13,130.0,8645,1432,1146,well3754_day13_well.png,0.9011557842678241
3943,1061,1,136.0,7056,53,0,well1061_day01_well.png,1061,1061,13,134.0,7225,113,0,well1061_day13_well.png,0.0
3944,1085,1,134.0,7209,264,0,well1085_day01_well.png,1085,1085,13,133.0,6723,265,0,well1085_day13_well.png,0.0
3945,3338,1,117.0,9752,26,0,well3338_day01_well.png,3338,3338,13,127.0,8556,30,0,well3338_day13_well.png,0.0
3946,584,1,141.0,7395,118,0,well0584_day01_well.png,0584,584,13,150.0,7917,385,123,well0584_day13_well.png,0.09672090878267221
3947,2197,1,117.0,8099,73,0,well2197_day01_well.png,2197,2197,13,127.0,9984,359,0,well2197_day13_well.png,0.0
3948,4540,1,117.0,7920,12,0,well4540_day01_well.png,4540,4540,13,125.0,8277,75,0,well4540_day13_well.png,0.0
3949,4046,1,118.0,8190,4,0,well4046_day01_well.png,4046,4046,13,128.0,8463,6,0,well4046_day13_well.png,0.0
3950,2337,1,118.0,8370,9,0,well2337_day01_well.png,2337,2337,13,127.0,8648,833,626,well2337_day13_well.png,0.49225438128416915
3951,849,1,138.0,8715,1183,961,well0849_day01_well.png,0849,849,13,140.0,7740,1564,1415,well0849_day13_well.png,1.1126836254266763
3952,910,1,135.0,7298,257,25,well0910_day01_well.png,0910,910,13,136.0,7565,14,0,well0910_day13_well.png,0.0
3953,110,1,146.0,7920,95,0,well0110_day01_well.png,0110,110,13,139.0,7740,584,395,well0110_day13_well.png,0.3106077964971994
3954,2528,1,120.0,8188,266,109,well2528_day01_well.png,2528,2528,13,133.0,6320,185,0,well2528_day13_well.png,0.0
3955,1882,1,137.0,7310,28,0,well1882_day01_well.png,1882,1882,13,131.0,8464,220,0,well1882_day13_well.png,0.0
3956,3705,1,122.0,8460,3,0,well3705_day01_well.png,3705,3705,13,132.0,8460,1312,733,well3705_day13_well.png,0.576393708436575
3957,3042,1,116.0,7826,629,494,well3042_day01_well.png,3042,3042,13,131.0,7055,214,132,well3042_day13_well.png,0.103798048449697
3958,2195,1,118.0,9000,189,119,well2195_day01_well.png,2195,2195,13,128.0,9555,170,0,well2195_day13_well.png,0.0
3959,3986,1,118.0,9765,720,365,well3986_day01_well.png,3986,3986,13,128.0,9504,1015,703,well3986_day13_well.png,0.5528032428798257
3960,2747,1,120.0,8256,44,0,well2747_day01_well.png,2747,2747,13,130.0,8370,154,0,well2747_day13_well.png,0.0
3961,1827,1,132.0,6720,52,0,well1827_day01_well.png,1827,1827,13,136.0,7224,78,0,well1827_day13_well.png,0.0
3962,1234,1,120.0,8099,728,368,well1234_day01_well.png,1234,1234,13,134.0,6804,40,0,well1234_day13_well.png,0.0
3963,2947,1,119.0,9523,241,107,well2947_day01_well.png,2947,2947,13,130.0,9646,1191,988,well2947_day13_well.png,0.7769126656689442
3964,248,1,149.0,7826,237,82,well0248_day01_well.png,0248,248,13,146.0,7826,565,326,well0248_day13_well.png,0.25634972571667597
3965,4615,1,117.0,8281,989,856,well4615_day01_well.png,4615,4615,13,127.0,8827,2370,2331,well4615_day13_well.png,1.832979173759422
3966,2545,1,120.0,14375,3029,2538,well2545_day01_well.png,2545,2545,13,133.0,7568,247,146,well2545_day13_well.png,0.11480693237618002
3967,208,1,151.0,7830,108,0,well0208_day01_well.png,0208,208,13,148.0,7917,73,0,well0208_day13_well.png,0.0
3968,1408,1,129.0,8640,192,0,well1408_day01_well.png,1408,1408,13,128.0,8645,363,224,well1408_day13_well.png,0.17614214282372825
3969,3966,1,119.0,8648,251,0,well3966_day01_well.png,3966,3966,13,130.0,9603,302,0,well3966_day13_well.png,0.0
3970,964,1,137.0,7308,50,0,well0964_day01_well.png,0964,964,13,135.0,7138,603,319,well0964_day13_well.png,0.25084528375343446
3971,1509,1,129.0,8550,103,0,well1509_day01_well.png,1509,1509,13,134.0,8640,144,0,well1509_day13_well.png,0.0
3972,1982,1,134.0,7052,37,0,well1982_day01_well.png,1982,1982,13,133.0,7138,24,0,well1982_day13_well.png,0.0
3973,1021,1,136.0,7310,1352,1228,well1021_day01_well.png,1021,1021,13,136.0,7395,111,0,well1021_day13_well.png,0.0
3974,621,1,140.0,7221,483,62,well0621_day01_well.png,0621,621,13,153.0,8184,724,55,well0621_day13_well.png,0.043249186854040424
3975,3109,1,117.0,7830,54,0,well3109_day01_well.png,3109,3109,13,126.0,8463,590,520,well3109_day13_well.png,0.4089014029836549
3976,1962,1,134.0,7308,355,286,well1962_day01_well.png,1962,1962,13,133.0,7138,291,214,well1962_day13_well.png,0.16827865430481181
3977,3038,1,117.0,9504,915,185,well3038_day01_well.png,3038,3038,13,127.0,8648,1559,1153,well3038_day13_well.png,0.9066602262310656
3978,854,1,137.0,7980,308,58,well0854_day01_well.png,0854,854,13,136.0,7395,172,0,well0854_day13_well.png,0.0
3979,1813,1,124.0,8633,515,477,well1813_day01_well.png,1813,1813,13,134.0,6804,884,752,well1813_day13_well.png,0.5913343366225163
3980,1638,1,119.0,9494,491,65,well1638_day01_well.png,1638,1638,13,128.0,8448,821,284,well1638_day13_well.png,0.2233230739372269
3981,4371,1,116.0,8280,456,25,well4371_day01_well.png,4371,4371,13,127.0,8645,1184,903,well4371_day13_well.png,0.7100730132581545
3982,3525,1,118.0,9064,4,0,well3525_day01_well.png,3525,3525,13,128.0,8736,36,0,well3525_day13_well.png,0.0
3983,1520,1,140.0,7650,50,0,well1520_day01_well.png,1520,1520,13,135.0,13098,6945,6801,well1520_day13_well.png,5.347958541715071
3984,3238,1,117.0,8188,38,0,well3238_day01_well.png,3238,3238,13,126.0,8645,71,0,well3238_day13_well.png,0.0
3985,3620,1,122.0,8874,14,0,well3620_day01_well.png,3620,3620,13,133.0,6240,39,0,well3620_day13_well.png,0.0
3986,4401,1,117.0,7917,7,0,well4401_day01_well.png,4401,4401,13,126.0,8648,556,531,well4401_day13_well.png,0.41755124035446295
3987,3369,1,117.0,8277,362,341,well3369_day01_well.png,3369,3369,13,127.0,9434,9,0,well3369_day13_well.png,0.0
3988,1089,1,134.0,7055,475,447,well1089_day01_well.png,1089,1089,13,133.0,6970,64,0,well1089_day13_well.png,0.0
3989,4675,1,117.0,8554,101,0,well4675_day01_well.png,4675,4675,13,126.0,8648,1503,545,well4675_day13_well.png,0.428560124280946
3990,3896,1,100.0,8736,13,0,well3896_day01_well.png,3896,3896,13,115.0,10201,1183,849,well3896_day13_well.png,0.6676101752560057
3991,1952,1,124.0,8099,55,0,well1952_day01_well.png,1952,1952,13,133.0,6720,153,93,well1952_day13_well.png,0.0731304432259229
3992,2867,1,119.0,9408,31,0,well2867_day01_well.png,2867,2867,13,128.0,8648,651,161,well2867_day13_well.png,0.1266021651545547
3993,3296,1,118.0,8008,17,0,well3296_day01_well.png,3296,3296,13,128.0,8280,214,166,well3296_day13_well.png,0.1305339094140129
3994,2583,1,119.0,8010,14,0,well2583_day01_well.png,2583,2583,13,129.0,8820,69,0,well2583_day13_well.png,0.0
3995,3392,1,117.0,8004,344,309,well3392_day01_well.png,3392,3392,13,126.0,8645,298,204,well3392_day13_well.png,0.16041516578589538
3996,1551,1,126.0,8463,73,0,well1551_day01_well.png,1551,1551,13,130.0,9464,730,433,well1551_day13_well.png,0.3404890528690819
3997,3935,1,109.0,8370,2,0,well3935_day01_well.png,3935,3935,13,104.0,9801,77,0,well3935_day13_well.png,0.0
